,0
14745,31
14746,31
14747,31
14748,31
14749,31
14750,30
14751,30
14752,32
14753,32
14754,32
14755,32
14756,31
14757,29
14758,29
14759,29
14760,28
14761,28
14762,28
14763,28
14764,28
14765,28
14766,28
14767,28
14768,28
14769,28
14770,28
14771,28
14772,28
14773,28
14774,28
14775,28
14776,28
14777,28
14778,28
14779,27
14780,27
14781,28
14782,28
14783,28
14784,28
14785,27
14786,27
14787,27
14788,26
14789,26
14790,27
14791,27
14792,25
14793,25
14794,25
14795,25
14796,25
14797,25
14798,25
14799,26
14800,26
14801,26
14802,26
14803,25
14804,25
14805,25
14806,25
14807,25
14808,25
14809,25
14810,27
14811,28
14812,28
14813,28
14814,27
14815,27
14816,28
14817,28
14818,28
14819,28
14820,28
14821,28
14822,28
14823,28
14824,29
14825,29
14826,29
14827,29
14828,29
14829,29
14830,29
14831,28
14832,28
14833,28
14834,28
14835,28
14836,28
14837,29
14838,29
14839,28
14840,27
14841,27
14842,26
14843,26
14844,25
14845,24
14846,24
14847,24
14848,24
14849,25
14850,26
14851,27
14852,27
14853,27
14854,27
14855,27
14856,27
14857,26
14858,26
14859,25
14860,25
14861,24
14862,24
14863,24
14864,23
14865,23
14866,24
14867,26
14868,22
14869,13
14870,178
14871,176
14872,174
14873,175
14874,175
14875,176
14876,176
14877,177
14878,179
14879,179
14880,179
14881,29
14882,29
14883,29
14884,28
14885,28
14886,28
14887,28
14888,27
14889,27
14890,24
14891,22
14892,20
14893,20
14894,20
14895,25
14896,30
14897,30
14898,29
14899,30
14900,30
14901,30
14902,30
14903,31
14904,31
14905,30
14906,31
14907,33
14908,33
14909,32
14910,32
14911,32
14912,30
14913,30
14914,29
14915,28
14916,28
14917,28
14918,28
14919,28
14920,28
14921,28
14922,27
14923,28
14924,28
14925,28
14926,28
14927,28
14928,28
14929,28
14930,28
14931,28
14932,28
14933,28
14934,28
14935,27
14936,28
14937,28
14938,28
14939,28
14940,28
14941,28
14942,27
14943,27
14944,27
14945,27
14946,27
14947,25
14948,24
14949,25
14950,25
14951,25
14952,25
14953,26
14954,26
14955,26
14956,26
14957,26
14958,25
14959,25
14960,25
14961,25
14962,25
14963,25
14964,25
14965,27
14966,28
14967,28
14968,28
14969,27
14970,27
14971,28
14972,28
14973,28
14974,28
14975,28
14976,28
14977,28
14978,28
14979,29
14980,29
14981,29
14982,29
14983,29
14984,29
14985,29
14986,29
14987,28
14988,28
14989,28
14990,28
14991,28
14992,29
14993,29
14994,28
14995,27
14996,27
14997,26
14998,26
14999,26
15000,25
15001,24
15002,24
15003,25
15004,25
15005,26
15006,26
15007,27
15008,27
15009,27
15010,27
15011,27
15012,26
15013,26
15014,25
15015,25
15016,24
15017,24
15018,24
15019,23
15020,23
15021,24
15022,26
15023,23
15024,13
15025,178
15026,176
15027,174
15028,174
15029,174
15030,176
15031,177
15032,178
15033,179
15034,179
15035,179
15036,28
15037,28
15038,28
15039,28
15040,27
15041,27
15042,27
15043,26
15044,26
15045,24
15046,22
15047,21
15048,21
15049,23
15050,26
15051,29
15052,29
15053,30
15054,30
15055,30
15056,30
15057,30
15058,30
15059,31
15060,30
15061,31
15062,32
15063,32
15064,32
15065,32
15066,32
15067,30
15068,30
15069,28
15070,28
15071,28
15072,28
15073,28
15074,28
15075,28
15076,28
15077,27
15078,28
15079,28
15080,28
15081,28
15082,28
15083,28
15084,28
15085,28
15086,28
15087,28
15088,28
15089,28
15090,28
15091,28
15092,28
15093,28
15094,28
15095,28
15096,28
15097,27
15098,27
15099,27
15100,27
15101,27
15102,25
15103,24
15104,24
15105,25
15106,25
15107,26
15108,26
15109,26
15110,26
15111,26
15112,26
15113,25
15114,25
15115,25
15116,25
15117,24
15118,25
15119,25
15120,27
15121,27
15122,28
15123,28
15124,28
15125,28
15126,28
15127,28
15128,28
15129,28
15130,28
15131,28
15132,28
15133,28
15134,29
15135,29
15136,29
15137,29
15138,29
15139,29
15140,29
15141,29
15142,29
15143,29
15144,29
15145,29
15146,29
15147,29
15148,28
15149,27
15150,26
15151,26
15152,26
15153,26
15154,26
15155,26
15156,26
15157,25
15158,25
15159,25
15160,26
15161,26
15162,26
15163,26
15164,26
15165,26
15166,27
15167,26
15168,26
15169,25
15170,25
15171,25
15172,25
15173,25
15174,23
15175,24
15176,25
15177,27
15178,23
15179,15
15180,2
15181,176
15182,173
15183,174
15184,174
15185,175
15186,177
15187,178
15188,0
15189,0
15190,0
15191,26
15192,26
15193,26
15194,27
15195,27
15196,27
15197,26
15198,26
15199,26
15200,25
15201,23
15202,22
15203,23
15204,24
15205,27
15206,29
15207,29
15208,30
15209,30
15210,31
15211,31
15212,31
15213,31
15214,31
15215,30
15216,30
15217,32
15218,31
15219,31
15220,31
15221,31
15222,30
15223,29
15224,28
15225,28
15226,28
15227,28
15228,28
15229,28
15230,28
15231,28
15232,27
15233,28
15234,28
15235,28
15236,28
15237,28
15238,28
15239,28
15240,28
15241,28
15242,28
15243,28
15244,28
15245,28
15246,28
15247,28
15248,28
15249,28
15250,28
15251,28
15252,27
15253,27
15254,27
15255,27
15256,27
15257,25
15258,24
15259,25
15260,25
15261,26
15262,26
15263,26
15264,26
15265,26
15266,26
15267,26
15268,25
15269,25
15270,25
15271,24
15272,24
15273,24
15274,25
15275,27
15276,27
15277,27
15278,28
15279,28
15280,27
15281,28
15282,28
15283,28
15284,28
15285,28
15286,28
15287,28
15288,28
15289,29
15290,29
15291,29
15292,29
15293,29
15294,29
15295,29
15296,29
15297,29
15298,28
15299,28
15300,28
15301,28
15302,28
15303,28
15304,26
15305,26
15306,26
15307,26
15308,26
15309,26
15310,26
15311,26
15312,26
15313,25
15314,25
15315,26
15316,26
15317,26
15318,26
15319,26
15320,26
15321,27
15322,26
15323,26
15324,25
15325,25
15326,25
15327,25
15328,25
15329,23
15330,24
15331,25
15332,27
15333,23
15334,17
15335,5
15336,175
15337,173
15338,173
15339,174
15340,175
15341,177
15342,178
15343,179
15344,179
15345,179
15346,26
15347,27
15348,27
15349,27
15350,27
15351,27
15352,26
15353,26
15354,26
15355,26
15356,24
15357,23
15358,24
15359,26
15360,28
15361,30
15362,29
15363,30
15364,30
15365,30
15366,30
15367,30
15368,30
15369,30
15370,30
15371,30
15372,31
15373,31
15374,31
15375,31
15376,31
15377,29
15378,28
15379,28
15380,28
15381,28
15382,28
15383,28
15384,27
15385,28
15386,28
15387,28
15388,28
15389,29
15390,29
15391,28
15392,28
15393,28
15394,28
15395,28
15396,28
15397,28
15398,28
15399,28
15400,28
15401,28
15402,29
15403,29
15404,29
15405,28
15406,28
15407,27
15408,27
15409,27
15410,27
15411,27
15412,26
15413,25
15414,25
15415,26
15416,26
15417,27
15418,27
15419,27
15420,27
15421,26
15422,26
15423,25
15424,25
15425,25
15426,24
15427,24
15428,24
15429,25
15430,27
15431,27
15432,27
15433,27
15434,28
15435,27
15436,28
15437,28
15438,28
15439,28
15440,28
15441,28
15442,28
15443,28
15444,29
15445,29
15446,29
15447,29
15448,29
15449,29
15450,29
15451,28
15452,28
15453,28
15454,28
15455,28
15456,28
15457,28
15458,28
15459,27
15460,26
15461,26
15462,26
15463,26
15464,26
15465,26
15466,26
15467,26
15468,25
15469,25
15470,26
15471,26
15472,26
15473,26
15474,26
15475,26
15476,27
15477,26
15478,26
15479,25
15480,25
15481,25
15482,25
15483,25
15484,24
15485,24
15486,25
15487,27
15488,23
15489,19
15490,12
15491,175
15492,173
15493,173
15494,174
15495,175
15496,177
15497,178
15498,179
15499,179
15500,179
15501,28
15502,27
15503,27
15504,27
15505,26
15506,26
15507,27
15508,26
15509,26
15510,25
15511,24
15512,24
15513,26
15514,27
15515,29
15516,30
15517,30
15518,30
15519,30
15520,30
15521,30
15522,30
15523,30
15524,30
15525,30
15526,30
15527,31
15528,31
15529,30
15530,29
15531,30
15532,28
15533,28
15534,28
15535,29
15536,29
15537,28
15538,28
15539,27
15540,27
15541,28
15542,28
15543,28
15544,29
15545,29
15546,28
15547,28
15548,28
15549,28
15550,28
15551,28
15552,28
15553,28
15554,28
15555,28
15556,28
15557,29
15558,29
15559,29
15560,29
15561,28
15562,27
15563,27
15564,27
15565,27
15566,27
15567,26
15568,26
15569,26
15570,26
15571,27
15572,27
15573,27
15574,27
15575,28
15576,27
15577,27
15578,25
15579,25
15580,25
15581,24
15582,24
15583,24
15584,25
15585,26
15586,27
15587,27
15588,27
15589,28
15590,27
15591,28
15592,28
15593,28
15594,28
15595,28
15596,28
15597,28
15598,28
15599,29
15600,29
15601,29
15602,29
15603,29
15604,29
15605,28
15606,28
15607,28
15608,28
15609,28
15610,28
15611,28
15612,28
15613,28
15614,28
15615,26
15616,26
15617,26
15618,26
15619,26
15620,26
15621,26
15622,26
15623,25
15624,25
15625,26
15626,26
15627,26
15628,26
15629,26
15630,26
15631,26
15632,26
15633,26
15634,25
15635,25
15636,25
15637,25
15638,25
15639,25
15640,24
15641,25
15642,26
15643,23
15644,21
15645,16
15646,2
15647,173
15648,173
15649,174
15650,175
15651,177
15652,178
15653,179
15654,179
15655,179
15656,29
15657,28
15658,28
15659,28
15660,27
15661,27
15662,27
15663,27
15664,27
15665,26
15666,25
15667,26
15668,26
15669,28
15670,28
15671,29
15672,30
15673,30
15674,30
15675,30
15676,30
15677,30
15678,30
15679,30
15680,30
15681,30
15682,31
15683,31
15684,29
15685,30
15686,30
15687,28
15688,28
15689,28
15690,29
15691,29
15692,28
15693,28
15694,27
15695,27
15696,28
15697,28
15698,28
15699,29
15700,29
15701,29
15702,29
15703,28
15704,28
15705,28
15706,28
15707,28
15708,28
15709,27
15710,28
15711,29
15712,29
15713,29
15714,29
15715,29
15716,28
15717,28
15718,27
15719,27
15720,27
15721,27
15722,27
15723,26
15724,27
15725,27
15726,27
15727,28
15728,28
15729,28
15730,28
15731,28
15732,27
15733,27
15734,26
15735,26
15736,25
15737,24
15738,24
15739,25
15740,25
15741,26
15742,27
15743,27
15744,28
15745,27
15746,28
15747,28
15748,28
15749,28
15750,28
15751,28
15752,27
15753,27
15754,29
15755,28
15756,28
15757,28
15758,28
15759,28
15760,28
15761,28
15762,28
15763,28
15764,28
15765,28
15766,28
15767,28
15768,27
15769,28
15770,27
15771,27
15772,27
15773,27
15774,27
15775,27
15776,27
15777,27
15778,26
15779,25
15780,26
15781,26
15782,26
15783,26
15784,26
15785,26
15786,26
15787,26
15788,25
15789,26
15790,26
15791,26
15792,26
15793,26
15794,26
15795,24
15796,25
15797,26
15798,23
15799,20
15800,19
15801,8
15802,173
15803,174
15804,175
15805,176
15806,177
15807,178
15808,179
15809,179
15810,179
15811,29
15812,28
15813,28
15814,27
15815,27
15816,27
15817,27
15818,27
15819,27
15820,27
15821,25
15822,26
15823,26
15824,27
15825,28
15826,29
15827,29
15828,30
15829,30
15830,30
15831,30
15832,29
15833,30
15834,30
15835,30
15836,30
15837,31
15838,31
15839,29
15840,29
15841,29
15842,29
15843,28
15844,28
15845,29
15846,29
15847,28
15848,28
15849,27
15850,28
15851,28
15852,28
15853,28
15854,28
15855,28
15856,29
15857,29
15858,29
15859,29
15860,29
15861,29
15862,28
15863,28
15864,28
15865,28
15866,28
15867,28
15868,29
15869,29
15870,29
15871,28
15872,28
15873,28
15874,28
15875,28
15876,27
15877,27
15878,27
15879,27
15880,27
15881,28
15882,28
15883,28
15884,29
15885,29
15886,29
15887,28
15888,27
15889,27
15890,26
15891,26
15892,25
15893,25
15894,25
15895,25
15896,26
15897,26
15898,27
15899,27
15900,27
15901,27
15902,27
15903,27
15904,27
15905,28
15906,27
15907,27
15908,27
15909,28
15910,28
15911,28
15912,28
15913,28
15914,28
15915,28
15916,27
15917,27
15918,27
15919,27
15920,27
15921,27
15922,27
15923,27
15924,28
15925,27
15926,27
15927,27
15928,27
15929,27
15930,27
15931,27
15932,28
15933,26
15934,26
15935,26
15936,26
15937,26
15938,26
15939,26
15940,26
15941,26
15942,25
15943,25
15944,26
15945,26
15946,26
15947,26
15948,26
15949,26
15950,25
15951,25
15952,26
15953,23
15954,20
15955,22
15956,16
15957,176
15958,175
15959,177
15960,176
15961,177
15962,178
15963,179
15964,179
15965,179
15966,29
15967,28
15968,28
15969,27
15970,27
15971,27
15972,27
15973,27
15974,28
15975,28
15976,27
15977,26
15978,27
15979,27
15980,28
15981,28
15982,29
15983,29
15984,29
15985,29
15986,29
15987,29
15988,29
15989,30
15990,30
15991,30
15992,30
15993,30
15994,29
15995,29
15996,29
15997,29
15998,28
15999,28
16000,29
16001,29
16002,28
16003,28
16004,28
16005,28
16006,28
16007,28
16008,28
16009,28
16010,28
16011,29
16012,29
16013,29
16014,29
16015,29
16016,29
16017,29
16018,28
16019,28
16020,29
16021,29
16022,29
16023,29
16024,29
16025,29
16026,29
16027,28
16028,28
16029,28
16030,28
16031,28
16032,27
16033,27
16034,27
16035,28
16036,28
16037,28
16038,28
16039,29
16040,29
16041,29
16042,28
16043,28
16044,27
16045,27
16046,27
16047,26
16048,25
16049,25
16050,25
16051,26
16052,26
16053,27
16054,27
16055,27
16056,27
16057,27
16058,27
16059,27
16060,27
16061,27
16062,27
16063,26
16064,26
16065,27
16066,28
16067,28
16068,28
16069,28
16070,28
16071,28
16072,27
16073,27
16074,27
16075,27
16076,27
16077,27
16078,27
16079,28
16080,27
16081,27
16082,27
16083,27
16084,27
16085,27
16086,28
16087,28
16088,26
16089,26
16090,26
16091,26
16092,26
16093,26
16094,26
16095,26
16096,25
16097,25
16098,25
16099,26
16100,27
16101,27
16102,27
16103,27
16104,27
16105,25
16106,25
16107,26
16108,23
16109,20
16110,24
16111,17
16112,176
16113,176
16114,177
16115,176
16116,177
16117,178
16118,179
16119,179
16120,179
16121,29
16122,28
16123,28
16124,28
16125,28
16126,28
16127,27
16128,27
16129,28
16130,27
16131,27
16132,26
16133,27
16134,28
16135,28
16136,28
16137,28
16138,29
16139,29
16140,29
16141,29
16142,28
16143,28
16144,29
16145,29
16146,29
16147,29
16148,29
16149,29
16150,29
16151,29
16152,29
16153,28
16154,28
16155,29
16156,29
16157,28
16158,28
16159,28
16160,28
16161,28
16162,28
16163,28
16164,28
16165,28
16166,29
16167,29
16168,29
16169,29
16170,29
16171,29
16172,29
16173,29
16174,29
16175,29
16176,29
16177,29
16178,29
16179,29
16180,28
16181,28
16182,28
16183,28
16184,28
16185,28
16186,28
16187,28
16188,27
16189,28
16190,28
16191,28
16192,28
16193,28
16194,28
16195,29
16196,28
16197,28
16198,28
16199,27
16200,27
16201,27
16202,26
16203,26
16204,26
16205,26
16206,26
16207,26
16208,27
16209,27
16210,27
16211,27
16212,27
16213,27
16214,27
16215,27
16216,27
16217,27
16218,27
16219,27
16220,28
16221,28
16222,28
16223,28
16224,27
16225,27
16226,27
16227,27
16228,26
16229,26
16230,26
16231,26
16232,27
16233,27
16234,27
16235,27
16236,27
16237,27
16238,27
16239,27
16240,27
16241,28
16242,28
16243,28
16244,27
16245,26
16246,26
16247,26
16248,26
16249,26
16250,26
16251,25
16252,25
16253,25
16254,25
16255,25
16256,26
16257,27
16258,27
16259,27
16260,25
16261,25
16262,24
16263,23
16264,21
16265,24
16266,18
16267,178
16268,176
16269,176
16270,176
16271,175
16272,177
16273,177
16274,177
16275,177
16276,29
16277,28
16278,28
16279,28
16280,28
16281,28
16282,28
16283,28
16284,28
16285,27
16286,27
16287,27
16288,27
16289,27
16290,27
16291,27
16292,28
16293,27
16294,27
16295,27
16296,27
16297,27
16298,27
16299,27
16300,27
16301,29
16302,29
16303,29
16304,29
16305,29
16306,29
16307,29
16308,29
16309,29
16310,29
16311,29
16312,29
16313,29
16314,29
16315,28
16316,27
16317,27
16318,27
16319,28
16320,28
16321,29
16322,29
16323,29
16324,29
16325,29
16326,29
16327,29
16328,29
16329,29
16330,28
16331,28
16332,28
16333,28
16334,28
16335,28
16336,28
16337,28
16338,28
16339,29
16340,28
16341,28
16342,27
16343,27
16344,28
16345,28
16346,28
16347,28
16348,28
16349,28
16350,28
16351,28
16352,28
16353,28
16354,28
16355,27
16356,27
16357,27
16358,27
16359,27
16360,26
16361,26
16362,26
16363,27
16364,28
16365,27
16366,27
16367,27
16368,27
16369,27
16370,27
16371,28
16372,28
16373,28
16374,28
16375,28
16376,28
16377,28
16378,28
16379,28
16380,27
16381,27
16382,27
16383,26
16384,26
16385,26
16386,26
16387,27
16388,27
16389,27
16390,26
16391,26
16392,26
16393,26
16394,27
16395,27
16396,28
16397,28
16398,28
16399,27
16400,26
16401,26
16402,26
16403,26
16404,26
16405,26
16406,25
16407,25
16408,25
16409,25
16410,25
16411,25
16412,26
16413,26
16414,27
16415,25
16416,25
16417,24
16418,25
16419,23
16420,24
16421,18
16422,178
16423,176
16424,176
16425,176
16426,172
16427,173
16428,174
16429,174
16430,174
16431,29
16432,28
16433,28
16434,28
16435,28
16436,28
16437,28
16438,28
16439,28
16440,27
16441,27
16442,27
16443,27
16444,27
16445,27
16446,28
16447,28
16448,27
16449,27
16450,27
16451,27
16452,27
16453,27
16454,27
16455,27
16456,28
16457,29
16458,29
16459,30
16460,30
16461,30
16462,30
16463,30
16464,29
16465,29
16466,29
16467,29
16468,29
16469,29
16470,28
16471,27
16472,27
16473,27
16474,27
16475,28
16476,29
16477,29
16478,29
16479,29
16480,29
16481,29
16482,29
16483,29
16484,29
16485,28
16486,28
16487,28
16488,28
16489,28
16490,28
16491,28
16492,28
16493,28
16494,28
16495,29
16496,28
16497,28
16498,27
16499,28
16500,28
16501,28
16502,28
16503,28
16504,28
16505,28
16506,28
16507,28
16508,28
16509,28
16510,28
16511,27
16512,27
16513,27
16514,27
16515,26
16516,26
16517,27
16518,27
16519,28
16520,28
16521,27
16522,27
16523,27
16524,27
16525,27
16526,28
16527,28
16528,28
16529,28
16530,28
16531,28
16532,28
16533,28
16534,28
16535,27
16536,27
16537,27
16538,26
16539,26
16540,26
16541,26
16542,26
16543,26
16544,26
16545,26
16546,26
16547,26
16548,26
16549,27
16550,27
16551,28
16552,28
16553,28
16554,28
16555,27
16556,26
16557,26
16558,26
16559,26
16560,26
16561,25
16562,25
16563,25
16564,25
16565,25
16566,25
16567,26
16568,26
16569,26
16570,24
16571,25
16572,24
16573,22
16574,23
16575,24
16576,18
16577,0
16578,177
16579,176
16580,176
16581,172
16582,172
16583,173
16584,173
16585,173
16586,29
16587,28
16588,28
16589,28
16590,28
16591,28
16592,28
16593,28
16594,28
16595,27
16596,27
16597,27
16598,27
16599,27
16600,28
16601,28
16602,28
16603,28
16604,28
16605,28
16606,27
16607,27
16608,27
16609,27
16610,27
16611,27
16612,28
16613,29
16614,29
16615,29
16616,29
16617,29
16618,30
16619,29
16620,29
16621,29
16622,29
16623,29
16624,29
16625,28
16626,27
16627,27
16628,27
16629,27
16630,28
16631,29
16632,29
16633,29
16634,29
16635,29
16636,29
16637,29
16638,29
16639,29
16640,28
16641,28
16642,28
16643,28
16644,28
16645,28
16646,28
16647,28
16648,28
16649,28
16650,28
16651,28
16652,28
16653,28
16654,28
16655,28
16656,28
16657,28
16658,28
16659,28
16660,28
16661,28
16662,28
16663,28
16664,28
16665,28
16666,27
16667,27
16668,27
16669,27
16670,26
16671,26
16672,27
16673,27
16674,28
16675,28
16676,27
16677,27
16678,27
16679,27
16680,28
16681,28
16682,28
16683,28
16684,28
16685,28
16686,28
16687,28
16688,28
16689,28
16690,27
16691,27
16692,27
16693,26
16694,26
16695,26
16696,26
16697,26
16698,26
16699,26
16700,26
16701,26
16702,26
16703,26
16704,27
16705,27
16706,28
16707,28
16708,28
16709,28
16710,27
16711,26
16712,26
16713,26
16714,26
16715,26
16716,25
16717,25
16718,25
16719,25
16720,25
16721,25
16722,26
16723,26
16724,25
16725,24
16726,25
16727,25
16728,23
16729,23
16730,23
16731,18
16732,0
16733,177
16734,176
16735,176
16736,173
16737,172
16738,173
16739,173
16740,173
16741,27
16742,27
16743,28
16744,28
16745,28
16746,28
16747,28
16748,28
16749,28
16750,27
16751,27
16752,27
16753,27
16754,27
16755,27
16756,27
16757,28
16758,28
16759,28
16760,28
16761,28
16762,28
16763,27
16764,27
16765,27
16766,27
16767,27
16768,28
16769,28
16770,28
16771,28
16772,29
16773,29
16774,29
16775,29
16776,29
16777,28
16778,28
16779,28
16780,28
16781,27
16782,27
16783,27
16784,27
16785,27
16786,28
16787,29
16788,29
16789,29
16790,29
16791,29
16792,29
16793,29
16794,29
16795,28
16796,28
16797,28
16798,28
16799,28
16800,27
16801,27
16802,28
16803,28
16804,28
16805,28
16806,28
16807,28
16808,28
16809,28
16810,28
16811,28
16812,28
16813,28
16814,28
16815,28
16816,28
16817,28
16818,28
16819,27
16820,27
16821,27
16822,27
16823,26
16824,27
16825,26
16826,26
16827,26
16828,27
16829,28
16830,28
16831,27
16832,27
16833,27
16834,27
16835,27
16836,27
16837,27
16838,28
16839,28
16840,28
16841,28
16842,28
16843,28
16844,28
16845,27
16846,27
16847,27
16848,26
16849,26
16850,25
16851,25
16852,25
16853,25
16854,26
16855,26
16856,26
16857,26
16858,26
16859,27
16860,27
16861,27
16862,28
16863,27
16864,28
16865,27
16866,26
16867,26
16868,26
16869,26
16870,26
16871,25
16872,25
16873,25
16874,25
16875,26
16876,25
16877,26
16878,25
16879,25
16880,24
16881,24
16882,25
16883,23
16884,23
16885,23
16886,13
16887,2
16888,178
16889,178
16890,176
16891,173
16892,172
16893,173
16894,173
16895,173
16896,25
16897,27
16898,28
16899,28
16900,28
16901,28
16902,28
16903,28
16904,28
16905,27
16906,27
16907,27
16908,27
16909,27
16910,27
16911,27
16912,28
16913,28
16914,28
16915,28
16916,28
16917,28
16918,27
16919,27
16920,27
16921,27
16922,27
16923,27
16924,27
16925,28
16926,28
16927,28
16928,28
16929,28
16930,28
16931,29
16932,28
16933,28
16934,28
16935,28
16936,27
16937,27
16938,27
16939,27
16940,27
16941,28
16942,28
16943,28
16944,28
16945,28
16946,28
16947,29
16948,29
16949,28
16950,28
16951,28
16952,28
16953,28
16954,28
16955,27
16956,27
16957,28
16958,28
16959,28
16960,28
16961,28
16962,28
16963,28
16964,28
16965,28
16966,28
16967,28
16968,28
16969,28
16970,28
16971,28
16972,28
16973,28
16974,27
16975,27
16976,27
16977,26
16978,26
16979,26
16980,26
16981,26
16982,26
16983,27
16984,28
16985,27
16986,27
16987,27
16988,27
16989,27
16990,27
16991,27
16992,27
16993,28
16994,28
16995,28
16996,28
16997,28
16998,28
16999,28
17000,27
17001,27
17002,27
17003,26
17004,25
17005,25
17006,25
17007,25
17008,25
17009,25
17010,26
17011,26
17012,26
17013,26
17014,27
17015,27
17016,27
17017,27
17018,27
17019,27
17020,27
17021,26
17022,26
17023,26
17024,26
17025,26
17026,26
17027,26
17028,26
17029,26
17030,26
17031,25
17032,26
17033,25
17034,25
17035,25
17036,24
17037,25
17038,23
17039,23
17040,22
17041,14
17042,2
17043,178
17044,175
17045,175
17046,173
17047,172
17048,174
17049,174
17050,174
17051,20
17052,23
17053,26
17054,27
17055,28
17056,27
17057,27
17058,27
17059,27
17060,27
17061,27
17062,27
17063,27
17064,27
17065,27
17066,27
17067,28
17068,28
17069,28
17070,28
17071,28
17072,28
17073,27
17074,27
17075,27
17076,27
17077,27
17078,27
17079,27
17080,27
17081,27
17082,27
17083,27
17084,27
17085,28
17086,29
17087,28
17088,28
17089,28
17090,28
17091,27
17092,27
17093,27
17094,27
17095,27
17096,27
17097,27
17098,28
17099,28
17100,28
17101,28
17102,28
17103,28
17104,28
17105,27
17106,27
17107,27
17108,27
17109,27
17110,27
17111,27
17112,28
17113,28
17114,28
17115,28
17116,28
17117,28
17118,28
17119,28
17120,28
17121,28
17122,28
17123,28
17124,28
17125,28
17126,28
17127,28
17128,28
17129,27
17130,27
17131,27
17132,26
17133,26
17134,26
17135,26
17136,26
17137,26
17138,27
17139,27
17140,27
17141,27
17142,27
17143,27
17144,27
17145,27
17146,27
17147,27
17148,27
17149,27
17150,27
17151,28
17152,28
17153,28
17154,28
17155,27
17156,27
17157,26
17158,26
17159,26
17160,25
17161,25
17162,25
17163,25
17164,25
17165,26
17166,26
17167,26
17168,26
17169,27
17170,27
17171,27
17172,27
17173,27
17174,27
17175,26
17176,26
17177,26
17178,26
17179,26
17180,26
17181,26
17182,26
17183,26
17184,26
17185,26
17186,25
17187,26
17188,25
17189,25
17190,24
17191,24
17192,25
17193,24
17194,23
17195,22
17196,12
17197,0
17198,177
17199,176
17200,175
17201,173
17202,172
17203,174
17204,174
17205,174
17206,14
17207,21
17208,24
17209,26
17210,27
17211,26
17212,27
17213,27
17214,27
17215,27
17216,27
17217,27
17218,27
17219,27
17220,27
17221,27
17222,28
17223,28
17224,28
17225,28
17226,28
17227,28
17228,27
17229,27
17230,27
17231,27
17232,27
17233,27
17234,27
17235,27
17236,27
17237,27
17238,27
17239,27
17240,27
17241,28
17242,28
17243,28
17244,28
17245,28
17246,27
17247,27
17248,27
17249,27
17250,27
17251,27
17252,27
17253,27
17254,27
17255,27
17256,27
17257,27
17258,27
17259,27
17260,27
17261,27
17262,27
17263,27
17264,27
17265,27
17266,27
17267,28
17268,28
17269,28
17270,28
17271,28
17272,28
17273,28
17274,28
17275,28
17276,28
17277,28
17278,28
17279,28
17280,28
17281,28
17282,28
17283,28
17284,27
17285,27
17286,27
17287,26
17288,26
17289,26
17290,26
17291,26
17292,27
17293,28
17294,28
17295,28
17296,28
17297,28
17298,27
17299,27
17300,27
17301,27
17302,27
17303,27
17304,27
17305,27
17306,28
17307,28
17308,28
17309,27
17310,27
17311,27
17312,26
17313,26
17314,26
17315,26
17316,25
17317,25
17318,25
17319,25
17320,26
17321,26
17322,26
17323,26
17324,27
17325,27
17326,27
17327,27
17328,27
17329,27
17330,26
17331,26
17332,26
17333,26
17334,26
17335,26
17336,26
17337,26
17338,26
17339,26
17340,26
17341,25
17342,26
17343,25
17344,25
17345,24
17346,24
17347,25
17348,23
17349,23
17350,22
17351,13
17352,0
17353,178
17354,177
17355,175
17356,174
17357,173
17358,173
17359,173
17360,173
17361,4
17362,5
17363,20
17364,24
17365,25
17366,25
17367,26
17368,26
17369,27
17370,27
17371,27
17372,27
17373,27
17374,27
17375,27
17376,27
17377,28
17378,28
17379,28
17380,28
17381,28
17382,28
17383,28
17384,27
17385,27
17386,27
17387,27
17388,27
17389,27
17390,27
17391,27
17392,27
17393,27
17394,27
17395,27
17396,28
17397,28
17398,28
17399,28
17400,27
17401,27
17402,27
17403,27
17404,27
17405,27
17406,27
17407,27
17408,27
17409,27
17410,27
17411,27
17412,27
17413,27
17414,27
17415,27
17416,27
17417,27
17418,27
17419,27
17420,27
17421,27
17422,28
17423,28
17424,28
17425,28
17426,28
17427,28
17428,28
17429,28
17430,28
17431,28
17432,28
17433,28
17434,28
17435,28
17436,28
17437,28
17438,28
17439,27
17440,27
17441,27
17442,26
17443,26
17444,26
17445,26
17446,26
17447,28
17448,28
17449,28
17450,28
17451,28
17452,28
17453,27
17454,27
17455,27
17456,27
17457,27
17458,27
17459,27
17460,27
17461,28
17462,28
17463,28
17464,27
17465,27
17466,27
17467,26
17468,26
17469,26
17470,26
17471,26
17472,26
17473,25
17474,25
17475,26
17476,26
17477,26
17478,26
17479,27
17480,27
17481,27
17482,27
17483,27
17484,27
17485,26
17486,26
17487,26
17488,26
17489,26
17490,26
17491,26
17492,26
17493,26
17494,26
17495,26
17496,25
17497,25
17498,25
17499,25
17500,24
17501,24
17502,25
17503,24
17504,23
17505,22
17506,15
17507,0
17508,178
17509,177
17510,174
17511,174
17512,174
17513,173
17514,173
17515,173
17516,0
17517,176
17518,8
17519,18
17520,21
17521,23
17522,24
17523,26
17524,26
17525,27
17526,27
17527,27
17528,27
17529,27
17530,27
17531,27
17532,27
17533,28
17534,28
17535,28
17536,28
17537,28
17538,28
17539,28
17540,27
17541,27
17542,27
17543,26
